!OMP_NUM_THREADS key E v kr eta mu conf
2 1715 1.61808E+08 0.45472 0.99875 0.46121 49.72620 4.0E+6
2 1716 1.61808E+10 0.07472 0.00208 0.57232 55.18080 4.0E+6
2 1717 5.11682E+07 0.17472 0.14494 0.68343 1.13100 4.0E+6
2 1718 5.11682E+09 0.27472 0.28780 0.79454 6.58560 4.0E+6
2 1719 5.11682E+08 0.37472 0.43065 0.90565 12.04020 4.0E+6
2 1720 5.11682E+10 0.47472 0.57351 0.02911 17.49480 4.0E+6
2 1721 2.87740E+07 0.09472 0.71637 0.14022 22.94940 4.0E+6
2 1722 2.87740E+09 0.19472 0.85923 0.25133 28.40400 4.0E+6
2 1723 2.87740E+08 0.29472 0.02249 0.36244 33.85860 4.0E+6
2 1724 2.87740E+10 0.39472 0.16535 0.47356 39.31260 4.0E+6
2 1725 9.09913E+07 0.49472 0.30820 0.58467 44.76720 4.0E+6
2 1726 9.09913E+09 0.01872 0.45106 0.69578 50.22180 4.0E+6
2 1727 9.09913E+08 0.11872 0.59392 0.80689 55.67640 4.0E+6
2 1728 9.09913E+10 0.21872 0.73678 0.91800 1.62720 4.0E+6
2 1729 1.12907E+07 0.31872 0.87963 0.04146 7.08120 4.0E+6
2 1730 1.12907E+09 0.41872 0.04290 0.15257 12.53580 4.0E+6
2 1731 1.12907E+08 0.03872 0.18576 0.26368 17.99040 4.0E+6
2 1732 1.12907E+10 0.13872 0.32861 0.37479 23.44500 4.0E+6
2 1733 3.57043E+07 0.23872 0.47147 0.48590 28.89960 4.0E+6
2 1734 3.57043E+09 0.33872 0.61433 0.59701 34.35420 4.0E+6
2 1735 3.57043E+08 0.43872 0.75718 0.70812 39.80880 4.0E+6
2 1736 3.57043E+10 0.05872 0.90004 0.81923 45.26340 4.0E+6
2 1737 2.00780E+07 0.15872 0.06331 0.93035 50.71800 4.0E+6
2 1738 2.00780E+09 0.25872 0.20616 0.05380 56.17260 4.0E+6
2 1739 2.00780E+08 0.35872 0.34902 0.16491 2.12280 4.0E+6
2 1740 2.00780E+10 0.45872 0.49188 0.27602 7.57740 4.0E+6
2 1741 6.34921E+07 0.07872 0.63474 0.38714 13.03200 4.0E+6
2 1742 6.34921E+09 0.17872 0.77759 0.49825 18.48660 4.0E+6
2 1743 6.34921E+08 0.27872 0.92045 0.60936 23.94120 4.0E+6
2 1744 6.34921E+10 0.37872 0.08372 0.72047 29.39580 4.0E+6
2 1745 1.50564E+07 0.47872 0.22657 0.83158 34.84980 4.0E+6
2 1746 1.50564E+09 0.09872 0.36943 0.94269 40.30440 4.0E+6
2 1747 1.50564E+08 0.19872 0.51229 0.06615 45.75900 4.0E+6
2 1748 1.50564E+10 0.29872 0.65514 0.17726 51.21360 4.0E+6
2 1749 4.76124E+07 0.39872 0.79800 0.28837 56.66820 4.0E+6
2 1750 4.76124E+09 0.49872 0.94086 0.39948 2.61840 4.0E+6
2 1751 4.76124E+08 0.00352 0.10412 0.51059 8.07300 4.0E+6
2 1752 4.76124E+10 0.10352 0.24698 0.62170 13.52760 4.0E+6
2 1753 2.67744E+07 0.20352 0.38984 0.73282 18.98220 4.0E+6
2 1754 2.67744E+09 0.30352 0.53269 0.84393 24.43680 4.0E+6
2 1755 2.67744E+08 0.40352 0.67555 0.95504 29.89140 4.0E+6
2 1756 2.67744E+10 0.02352 0.81841 0.07849 35.34600 4.0E+6
2 1757 8.46681E+07 0.12352 0.96127 0.18961 40.80060 4.0E+6
2 1758 8.46681E+09 0.22352 0.12453 0.30072 46.25520 4.0E+6
2 1759 8.46681E+08 0.32352 0.26739 0.41183 51.70980 4.0E+6
2 1760 8.46681E+10 0.42352 0.41025 0.52294 57.16440 4.0E+6
2 1761 1.30389E+07 0.04352 0.55310 0.63405 3.11460 4.0E+6
2 1762 1.30389E+09 0.14352 0.69596 0.74516 8.56920 4.0E+6
2 1763 1.30389E+08 0.24352 0.83882 0.85627 14.02380 4.0E+6
2 1764 1.30389E+10 0.34352 0.98167 0.96738 19.47840 4.0E+6
2 1765 4.12325E+07 0.44352 0.00500 0.09084 24.93300 4.0E+6
2 1766 4.12325E+09 0.06352 0.14786 0.20195 30.38700 4.0E+6
2 1767 4.12325E+08 0.16352 0.29071 0.31306 35.84160 4.0E+6
2 1768 4.12325E+10 0.26352 0.43357 0.42417 41.29620 4.0E+6
2 1769 2.31868E+07 0.36352 0.57643 0.53528 46.75080 4.0E+6
2 1770 2.31868E+09 0.46352 0.71928 0.64640 52.20540 4.0E+6
2 1771 2.31868E+08 0.08352 0.86214 0.75751 57.66000 4.0E+6
2 1772 2.31868E+10 0.18352 0.02541 0.86862 3.61020 4.0E+6
2 1773 7.33230E+07 0.28352 0.16826 0.97973 9.06480 4.0E+6
2 1774 7.33230E+09 0.38352 0.31112 0.10319 14.51940 4.0E+6
2 1775 7.33230E+08 0.48352 0.45398 0.21430 19.97400 4.0E+6
2 1776 7.33230E+10 0.00752 0.59683 0.32541 25.42860 4.0E+6
2 1777 1.73876E+07 0.10752 0.73969 0.43652 30.88320 4.0E+6
2 1778 1.73876E+09 0.20752 0.88255 0.54763 36.33780 4.0E+6
2 1779 1.73876E+08 0.30752 0.04581 0.65874 41.79240 4.0E+6
2 1780 1.73876E+10 0.40752 0.18867 0.76985 47.24700 4.0E+6
2 1781 5.49845E+07 0.02752 0.33153 0.88096 52.70160 4.0E+6
2 1782 5.49845E+09 0.12752 0.47439 0.99207 58.15560 4.0E+6
2 1783 5.49845E+08 0.22752 0.61724 0.00579 4.10640 4.0E+6
2 1784 5.49845E+10 0.32752 0.76010 0.11690 9.56100 4.0E+6
2 1785 3.09200E+07 0.42752 0.90296 0.22801 15.01560 4.0E+6
2 1786 3.09200E+09 0.04752 0.06622 0.33913 20.47020 4.0E+6
2 1787 3.09200E+08 0.14752 0.20908 0.45024 25.92420 4.0E+6
2 1788 3.09200E+10 0.24752 0.35194 0.56135 31.37880 4.0E+6
2 1789 9.77777E+07 0.34752 0.49479 0.67246 36.83340 4.0E+6
2 1790 9.77777E+09 0.44752 0.63765 0.78357 42.28800 4.0E+6
2 1791 9.77777E+08 0.06752 0.78051 0.89468 47.74260 4.0E+6
2 1792 9.77777E+10 0.16752 0.92337 0.01814 53.19720 4.0E+6
2 1793 1.03200E+07 0.26752 0.08663 0.12925 58.65180 4.0E+6
2 1794 1.03200E+09 0.36752 0.22949 0.24036 4.60200 4.0E+6
2 1795 1.03200E+08 0.46752 0.37234 0.35147 10.05660 4.0E+6
2 1796 1.03200E+10 0.08752 0.51520 0.46258 15.51120 4.0E+6
2 1797 3.26347E+07 0.18752 0.65806 0.57369 20.96580 4.0E+6
2 1798 3.26347E+09 0.28752 0.80092 0.68480 26.42040 4.0E+6
2 1799 3.26347E+08 0.38752 0.94377 0.79592 31.87500 4.0E+6
2 1800 3.26347E+10 0.48752 0.10704 0.90703 37.32960 4.0E+6
2 1801 1.83519E+07 0.01152 0.24990 0.03048 42.78420 4.0E+6
2 1802 1.83519E+09 0.11152 0.39275 0.14159 48.23880 4.0E+6
2 1803 1.83519E+08 0.21152 0.53561 0.25271 53.69280 4.0E+6
2 1804 1.83519E+10 0.31152 0.67847 0.36382 59.14740 4.0E+6
2 1805 5.80337E+07 0.41152 0.82132 0.47493 5.09820 4.0E+6
2 1806 5.80337E+09 0.03152 0.96418 0.58604 10.55280 4.0E+6
2 1807 5.80337E+08 0.13152 0.12745 0.69715 16.00740 4.0E+6
2 1808 5.80337E+10 0.23152 0.27030 0.80826 21.46140 4.0E+6
2 1809 1.37620E+07 0.33152 0.41316 0.91937 26.91600 4.0E+6
2 1810 1.37620E+09 0.43152 0.55602 0.04283 32.37060 4.0E+6
2 1811 1.37620E+08 0.05152 0.69888 0.15394 37.82520 4.0E+6
2 1812 1.37620E+10 0.15152 0.84173 0.26505 43.27980 4.0E+6
2 1813 4.35191E+07 0.25152 0.98459 0.37616 48.73440 4.0E+6
2 1814 4.35191E+09 0.35152 0.00791 0.48727 54.18900 4.0E+6
2 1815 4.35191E+08 0.45152 0.15077 0.59838 59.64360 4.0E+6
2 1816 4.35191E+10 0.07152 0.29363 0.70950 0.18420 4.0E+6
2 1817 2.44726E+07 0.17152 0.43648 0.82061 5.63880 4.0E+6
2 1818 2.44726E+09 0.27152 0.57934 0.93172 11.09340 4.0E+6
2 1819 2.44726E+08 0.37152 0.72220 0.05517 16.54800 4.0E+6
2 1820 2.44726E+10 0.47152 0.86506 0.16629 22.00260 4.0E+6
2 1821 7.73891E+07 0.09152 0.02832 0.27740 27.45720 4.0E+6
2 1822 7.73891E+09 0.19152 0.17118 0.38851 32.91180 4.0E+6
2 1823 7.73891E+08 0.29152 0.31404 0.49962 38.36640 4.0E+6
2 1824 7.73891E+10 0.39152 0.45689 0.61073 43.82100 4.0E+6
2 1825 1.19168E+07 0.49152 0.59975 0.72184 49.27560 4.0E+6
2 1826 1.19168E+09 0.01552 0.74261 0.83295 54.72960 4.0E+6
2 1827 1.19168E+08 0.11552 0.88546 0.94406 0.68040 4.0E+6
2 1828 1.19168E+10 0.21552 0.04873 0.06752 6.13500 4.0E+6
2 1829 3.76843E+07 0.31552 0.19159 0.17863 11.58960 4.0E+6
2 1830 3.76843E+09 0.41552 0.33444 0.28974 17.04420 4.0E+6
2 1831 3.76843E+08 0.03552 0.47730 0.40085 22.49820 4.0E+6
2 1832 3.76843E+10 0.13552 0.62016 0.51196 27.95280 4.0E+6
2 1833 2.11914E+07 0.23552 0.76302 0.62308 33.40740 4.0E+6
2 1834 2.11914E+09 0.33552 0.90587 0.73419 38.86200 4.0E+6
2 1835 2.11914E+08 0.43552 0.06914 0.84530 44.31660 4.0E+6
2 1836 2.11914E+10 0.05552 0.21200 0.95641 49.77120 4.0E+6
2 1837 6.70131E+07 0.15552 0.35485 0.07987 55.22580 4.0E+6
2 1838 6.70131E+09 0.25552 0.49771 0.19098 1.17600 4.0E+6
2 1839 6.70131E+08 0.35552 0.64057 0.30209 6.63060 4.0E+6
2 1840 6.70131E+10 0.45552 0.78342 0.41320 12.08520 4.0E+6
2 1841 1.58913E+07 0.07552 0.92628 0.52431 17.53980 4.0E+6
2 1842 1.58913E+09 0.17552 0.08955 0.63542 22.99440 4.0E+6
2 1843 1.58913E+08 0.27552 0.23240 0.74653 28.44900 4.0E+6
2 1844 1.58913E+10 0.37552 0.37526 0.85764 33.90360 4.0E+6
2 1845 5.02528E+07 0.47552 0.51812 0.96875 39.35820 4.0E+6
2 1846 5.02528E+09 0.09552 0.66097 0.09221 44.81280 4.0E+6
2 1847 5.02528E+08 0.19552 0.80383 0.20332 50.26680 4.0E+6
2 1848 5.02528E+10 0.29552 0.94669 0.31443 55.72140 4.0E+6
2 1849 2.82592E+07 0.39552 0.10995 0.42554 1.67220 4.0E+6
2 1850 2.82592E+09 0.49552 0.25281 0.53666 7.12680 4.0E+6
2 1851 2.82592E+08 0.01952 0.39567 0.64777 12.58140 4.0E+6
2 1852 2.82592E+10 0.11952 0.53853 0.75888 18.03540 4.0E+6
2 1853 8.93635E+07 0.21952 0.68138 0.86999 23.49000 4.0E+6
2 1854 8.93635E+09 0.31952 0.82424 0.98110 28.94460 4.0E+6
2 1855 8.93635E+08 0.41952 0.96710 0.10456 34.39920 4.0E+6
2 1856 8.93635E+10 0.03952 0.13036 0.21567 39.85380 4.0E+6
2 1857 1.10897E+07 0.13952 0.27322 0.32678 45.30840 4.0E+6
2 1858 1.10897E+09 0.23952 0.41608 0.43789 50.76300 4.0E+6
2 1859 1.10897E+08 0.33952 0.55893 0.54900 56.21760 4.0E+6
2 1860 1.10897E+10 0.43952 0.70179 0.66011 2.16780 4.0E+6
2 1861 3.50687E+07 0.05952 0.84465 0.77122 7.62240 4.0E+6
2 1862 3.50687E+09 0.15952 0.98751 0.88234 13.07700 4.0E+6
2 1863 3.50687E+08 0.25952 0.01083 0.99345 18.53160 4.0E+6
2 1864 3.50687E+10 0.35952 0.15369 0.00716 23.98620 4.0E+6
2 1865 1.97206E+07 0.45952 0.29654 0.11827 29.44080 4.0E+6
2 1866 1.97206E+09 0.07952 0.43940 0.22939 34.89540 4.0E+6
2 1867 1.97206E+08 0.17952 0.58226 0.34050 40.35000 4.0E+6
2 1868 1.97206E+10 0.27952 0.72511 0.45161 45.80400 4.0E+6
2 1869 6.23620E+07 0.37952 0.86797 0.56272 51.25860 4.0E+6
2 1870 6.23620E+09 0.47952 0.03124 0.67383 56.71320 4.0E+6
2 1871 6.23620E+08 0.09952 0.17409 0.78494 2.66400 4.0E+6
2 1872 6.23620E+10 0.19952 0.31695 0.89605 8.11800 4.0E+6
2 1873 1.47884E+07 0.29952 0.45981 0.01951 13.57260 4.0E+6
2 1874 1.47884E+09 0.39952 0.60267 0.13062 19.02720 4.0E+6
2 1875 1.47884E+08 0.49952 0.74552 0.24173 24.48180 4.0E+6
2 1876 1.47884E+10 0.00048 0.88838 0.35284 29.93640 4.0E+6
2 1877 4.67649E+07 0.10048 0.05165 0.46395 35.39100 4.0E+6
2 1878 4.67649E+09 0.20048 0.19450 0.57506 40.84560 4.0E+6
2 1879 4.67649E+08 0.30048 0.33736 0.68618 46.30020 4.0E+6
2 1880 4.67649E+10 0.40048 0.48022 0.79729 51.75480 4.0E+6
2 1881 2.62978E+07 0.02048 0.62307 0.90840 57.20940 4.0E+6
2 1882 2.62978E+09 0.12048 0.76593 0.03185 3.15960 4.0E+6
2 1883 2.62978E+08 0.22048 0.90879 0.14297 8.61420 4.0E+6
2 1884 2.62978E+10 0.32048 0.07205 0.25408 14.06880 4.0E+6
2 1885 8.31611E+07 0.42048 0.21491 0.36519 19.52340 4.0E+6
2 1886 8.31611E+09 0.04048 0.35777 0.47630 24.97800 4.0E+6
2 1887 8.31611E+08 0.14048 0.50062 0.58741 30.43260 4.0E+6
2 1888 8.31611E+10 0.24048 0.64348 0.69852 35.88660 4.0E+6
2 1889 1.28068E+07 0.34048 0.78634 0.80963 41.34120 4.0E+6
2 1890 1.28068E+09 0.44048 0.92920 0.92074 46.79580 4.0E+6
2 1891 1.28068E+08 0.06048 0.09246 0.04420 52.25040 4.0E+6
2 1892 1.28068E+10 0.16048 0.23532 0.15531 57.70500 4.0E+6
2 1893 4.04986E+07 0.26048 0.37818 0.26642 3.65520 4.0E+6
2 1894 4.04986E+09 0.36048 0.52103 0.37753 9.10980 4.0E+6
2 1895 4.04986E+08 0.46048 0.66389 0.48865 14.56440 4.0E+6
2 1896 4.04986E+10 0.08048 0.80675 0.59976 20.01900 4.0E+6
2 1897 2.27740E+07 0.18048 0.94960 0.71087 25.47360 4.0E+6
2 1898 2.27740E+09 0.28048 0.11287 0.82198 30.92820 4.0E+6
2 1899 2.27740E+08 0.38048 0.25573 0.93309 36.38280 4.0E+6
2 1900 2.27740E+10 0.48048 0.39858 0.05655 41.83740 4.0E+6
2 1901 7.20178E+07 0.00448 0.54144 0.16766 47.29200 4.0E+6
2 1902 7.20178E+09 0.10448 0.68430 0.27877 52.74660 4.0E+6
2 1903 7.20178E+08 0.20448 0.82716 0.38988 58.20120 4.0E+6
2 1904 7.20178E+10 0.30448 0.97001 0.50099 4.15140 4.0E+6
2 1905 1.70781E+07 0.40448 0.13328 0.61210 9.60600 4.0E+6
2 1906 1.70781E+09 0.02448 0.27613 0.72321 15.06060 4.0E+6
2 1907 1.70781E+08 0.12448 0.41899 0.83432 20.51520 4.0E+6
2 1908 1.70781E+10 0.22448 0.56185 0.94544 25.96980 4.0E+6
2 1909 5.40057E+07 0.32448 0.70471 0.06889 31.42380 4.0E+6
2 1910 5.40057E+09 0.42448 0.84756 0.18000 36.87840 4.0E+6
2 1911 5.40057E+08 0.04448 0.99042 0.29111 42.33300 4.0E+6
2 1912 5.40057E+10 0.14448 0.01374 0.40223 47.78760 4.0E+6
2 1913 3.03697E+07 0.24448 0.15660 0.51334 53.24220 4.0E+6
2 1914 3.03697E+09 0.34448 0.29946 0.62445 58.69680 4.0E+6
2 1915 3.03697E+08 0.44448 0.44232 0.73556 4.64700 4.0E+6
2 1916 3.03697E+10 0.06448 0.58517 0.84667 10.10160 4.0E+6
2 1917 9.60373E+07 0.16448 0.72803 0.95778 15.55620 4.0E+6
2 1918 9.60373E+09 0.26448 0.87089 0.08124 21.01080 4.0E+6
2 1919 9.60373E+08 0.36448 0.03415 0.19235 26.46540 4.0E+6
2 1920 9.60373E+10 0.46448 0.17701 0.30346 31.92000 4.0E+6
2 1921 1.06974E+07 0.08448 0.31987 0.41457 37.37460 4.0E+6
2 1922 1.06974E+09 0.18448 0.46272 0.52568 42.82920 4.0E+6
2 1923 1.06974E+08 0.28448 0.60558 0.63679 48.28380 4.0E+6
2 1924 1.06974E+10 0.38448 0.74844 0.74790 53.73840 4.0E+6
2 1925 3.38283E+07 0.48448 0.89130 0.85902 59.19240 4.0E+6
2 1926 3.38283E+09 0.00848 0.05456 0.97013 5.14320 4.0E+6
2 1927 3.38283E+08 0.10848 0.19742 0.09358 10.59780 4.0E+6
2 1928 3.38283E+10 0.20848 0.34027 0.20469 16.05240 4.0E+6
2 1929 1.90230E+07 0.30848 0.48313 0.31581 21.50700 4.0E+6
2 1930 1.90230E+09 0.40848 0.62599 0.42692 26.96100 4.0E+6
2 1931 1.90230E+08 0.02848 0.76885 0.53803 32.41560 4.0E+6
2 1932 1.90230E+10 0.12848 0.91170 0.64914 37.87020 4.0E+6
2 1933 6.01561E+07 0.22848 0.07497 0.76025 43.32480 4.0E+6
2 1934 6.01561E+09 0.32848 0.21783 0.87136 48.77940 4.0E+6
2 1935 6.01561E+08 0.42848 0.36068 0.98247 54.23400 4.0E+6
2 1936 6.01561E+10 0.04848 0.50354 0.10593 59.68860 4.0E+6
2 1937 1.42653E+07 0.14848 0.64640 0.21704 0.22920 4.0E+6
2 1938 1.42653E+09 0.24848 0.78925 0.32815 5.68380 4.0E+6
2 1939 1.42653E+08 0.34848 0.93211 0.43926 11.13840 4.0E+6
2 1940 1.42653E+10 0.44848 0.09538 0.55037 16.59300 4.0E+6
2 1941 4.51107E+07 0.06848 0.23823 0.66148 22.04760 4.0E+6
2 1942 4.51107E+09 0.16848 0.38109 0.77260 27.50220 4.0E+6
2 1943 4.51107E+08 0.26848 0.52395 0.88371 32.95680 4.0E+6
2 1944 4.51107E+10 0.36848 0.66681 0.99482 38.41140 4.0E+6
2 1945 2.53676E+07 0.46848 0.80966 0.00854 43.86600 4.0E+6
2 1946 2.53676E+09 0.08848 0.95252 0.11965 49.32060 4.0E+6
2 1947 2.53676E+08 0.18848 0.11579 0.23076 54.77520 4.0E+6
2 1948 2.53676E+10 0.28848 0.25864 0.34187 0.72540 4.0E+6
2 1949 8.02195E+07 0.38848 0.40150 0.45298 6.18000 4.0E+6
2 1950 8.02195E+09 0.48848 0.54436 0.56409 11.63460 4.0E+6
2 1951 8.02195E+08 0.01248 0.68721 0.67520 17.08920 4.0E+6
2 1952 8.02195E+10 0.11248 0.83007 0.78631 22.54380 4.0E+6
2 1953 1.23538E+07 0.21248 0.97293 0.89742 27.99780 4.0E+6
2 1954 1.23538E+09 0.31248 0.13619 0.02088 33.45240 4.0E+6
2 1955 1.23538E+08 0.41248 0.27905 0.13199 38.90700 4.0E+6
2 1956 1.23538E+10 0.03248 0.42191 0.24310 44.36160 4.0E+6
2 1957 3.90661E+07 0.13248 0.56476 0.35421 49.81620 4.0E+6
2 1958 3.90661E+09 0.23248 0.70762 0.46533 55.27080 4.0E+6
2 1959 3.90661E+08 0.33248 0.85048 0.57644 1.22100 4.0E+6
2 1960 3.90661E+10 0.43248 0.99334 0.68755 6.67560 4.0E+6
2 1961 2.19685E+07 0.05248 0.01666 0.79866 12.13020 4.0E+6
2 1962 2.19685E+09 0.15248 0.15952 0.90977 17.58480 4.0E+6
2 1963 2.19685E+08 0.25248 0.30237 0.03323 23.03940 4.0E+6
2 1964 2.19685E+10 0.35248 0.44523 0.14434 28.49400 4.0E+6
2 1965 6.94704E+07 0.45248 0.58809 0.25545 33.94860 4.0E+6
2 1966 6.94704E+09 0.07248 0.73095 0.36656 39.40320 4.0E+6
2 1967 6.94704E+08 0.17248 0.87380 0.47767 44.85780 4.0E+6
2 1968 6.94704E+10 0.27248 0.03707 0.58878 50.31240 4.0E+6
2 1969 1.64740E+07 0.37248 0.17993 0.69989 55.76640 4.0E+6
2 1970 1.64740E+09 0.47248 0.32278 0.81100 1.71720 4.0E+6
2 1971 1.64740E+08 0.09248 0.46564 0.92212 7.17180 4.0E+6
2 1972 1.64740E+10 0.19248 0.60850 0.04557 12.62640 4.0E+6
2 1973 5.20955E+07 0.29248 0.75135 0.15668 18.08100 4.0E+6
2 1974 5.20955E+09 0.39248 0.89421 0.26779 23.53500 4.0E+6
2 1975 5.20955E+08 0.49248 0.05748 0.37891 28.98960 4.0E+6
2 1976 5.20955E+10 0.01648 0.20033 0.49002 34.44420 4.0E+6
2 1977 2.92954E+07 0.11648 0.34319 0.60113 39.89880 4.0E+6
2 1978 2.92954E+09 0.21648 0.48605 0.71224 45.35340 4.0E+6
2 1979 2.92954E+08 0.31648 0.62890 0.82335 50.80800 4.0E+6
2 1980 2.92954E+10 0.41648 0.77176 0.93446 56.26260 4.0E+6
2 1981 9.26403E+07 0.03648 0.91462 0.05792 2.21280 4.0E+6
2 1982 9.26403E+09 0.13648 0.07788 0.16903 7.66740 4.0E+6
2 1983 9.26403E+08 0.23648 0.22074 0.28014 13.12200 4.0E+6
2 1984 9.26403E+10 0.33648 0.36360 0.39125 18.57660 4.0E+6
2 1985 1.14964E+07 0.43648 0.50646 0.50236 24.03120 4.0E+6
2 1986 1.14964E+09 0.05648 0.64931 0.61347 29.48580 4.0E+6
2 1987 1.14964E+08 0.15648 0.79217 0.72458 34.94040 4.0E+6
2 1988 1.14964E+10 0.25648 0.93503 0.83570 40.39500 4.0E+6
2 1989 3.63547E+07 0.35648 0.09829 0.94681 45.84960 4.0E+6
2 1990 3.63547E+09 0.45648 0.24115 0.07026 51.30360 4.0E+6
2 1991 3.63547E+08 0.07648 0.38401 0.18137 56.75820 4.0E+6
2 1992 3.63547E+10 0.17648 0.52686 0.29249 2.70900 4.0E+6
2 1993 2.04437E+07 0.27648 0.66972 0.40360 8.16360 4.0E+6
2 1994 2.04437E+09 0.37648 0.81258 0.51471 13.61820 4.0E+6
2 1995 2.04437E+08 0.47648 0.95544 0.62582 19.07220 4.0E+6
2 1996 2.04437E+10 0.09648 0.11870 0.73693 24.52680 4.0E+6
2 1997 6.46487E+07 0.19648 0.26156 0.84804 29.98140 4.0E+6
2 1998 6.46487E+09 0.29648 0.40441 0.95915 35.43600 4.0E+6
2 1999 6.46487E+08 0.39648 0.54727 0.08261 40.89060 4.0E+6
2 2000 6.46487E+10 0.49648 0.69013 0.19372 46.34520 4.0E+6
2 1 1.00000E+07 0.00000 0.00000 0.00000 0.00000 8.0E+6
2 2 1.00000E+09 0.10000 0.14286 0.11111 5.45460 8.0E+6
2 3 1.00000E+08 0.20000 0.28571 0.22222 10.90920 8.0E+6
2 4 1.00000E+10 0.30000 0.42857 0.33333 16.36380 8.0E+6
2 5 3.16228E+07 0.40000 0.57143 0.44444 21.81840 8.0E+6
2 6 3.16228E+09 0.02000 0.71429 0.55556 27.27300 8.0E+6
2 7 3.16228E+08 0.12000 0.85714 0.66667 32.72700 8.0E+6
2 8 3.16228E+10 0.22000 0.02041 0.77778 38.18160 8.0E+6
2 9 1.77828E+07 0.32000 0.16327 0.88889 43.63620 8.0E+6
2 10 1.77828E+09 0.42000 0.30612 0.01235 49.09080 8.0E+6
2 11 1.77828E+08 0.04000 0.44898 0.12346 54.54540 8.0E+6
2 12 1.77828E+10 0.14000 0.59184 0.23457 0.49560 8.0E+6
2 13 5.62341E+07 0.24000 0.73469 0.34568 5.95020 8.0E+6
2 14 5.62341E+09 0.34000 0.87755 0.45679 11.40480 8.0E+6
2 15 5.62341E+08 0.44000 0.04082 0.56790 16.85940 8.0E+6
2 16 5.62341E+10 0.06000 0.18367 0.67901 22.31400 8.0E+6
2 17 1.33352E+07 0.16000 0.32653 0.79012 27.76860 8.0E+6
2 18 1.33352E+09 0.26000 0.46939 0.90123 33.22320 8.0E+6
2 19 1.33352E+08 0.36000 0.61224 0.02469 38.67780 8.0E+6
2 20 1.33352E+10 0.46000 0.75510 0.13580 44.13240 8.0E+6
2 21 4.21697E+07 0.08000 0.89796 0.24691 49.58700 8.0E+6
2 22 4.21697E+09 0.18000 0.06122 0.35802 55.04160 8.0E+6
2 23 4.21697E+08 0.28000 0.20408 0.46914 0.99180 8.0E+6
2 24 4.21697E+10 0.38000 0.34694 0.58025 6.44640 8.0E+6
2 25 2.37137E+07 0.48000 0.48980 0.69136 11.90100 8.0E+6
2 26 2.37137E+09 0.00400 0.63265 0.80247 17.35560 8.0E+6
2 27 2.37137E+08 0.10400 0.77551 0.91358 22.81020 8.0E+6
2 28 2.37137E+10 0.20400 0.91837 0.03704 28.26420 8.0E+6
2 29 7.49894E+07 0.30400 0.08163 0.14815 33.71880 8.0E+6
2 30 7.49894E+09 0.40400 0.22449 0.25926 39.17340 8.0E+6
2 31 7.49894E+08 0.02400 0.36735 0.37037 44.62800 8.0E+6
2 32 7.49894E+10 0.12400 0.51020 0.48148 50.08260 8.0E+6
2 33 1.15473E+07 0.22400 0.65306 0.59259 55.53720 8.0E+6
2 34 1.15473E+09 0.32400 0.79592 0.70370 1.48740 8.0E+6
2 35 1.15473E+08 0.42400 0.93878 0.81481 6.94200 8.0E+6
2 36 1.15473E+10 0.04400 0.10204 0.92593 12.39660 8.0E+6
2 37 3.65157E+07 0.14400 0.24490 0.04938 17.85120 8.0E+6
2 38 3.65157E+09 0.24400 0.38776 0.16049 23.30580 8.0E+6
2 39 3.65157E+08 0.34400 0.53061 0.27160 28.76040 8.0E+6
2 40 3.65157E+10 0.44400 0.67347 0.38272 34.21500 8.0E+6
2 41 2.05343E+07 0.06400 0.81633 0.49383 39.66960 8.0E+6
2 42 2.05343E+09 0.16400 0.95918 0.60494 45.12420 8.0E+6
2 43 2.05343E+08 0.26400 0.12245 0.71605 50.57880 8.0E+6
2 44 2.05343E+10 0.36400 0.26531 0.82716 56.03280 8.0E+6
2 45 6.49352E+07 0.46400 0.40816 0.93827 1.98360 8.0E+6
2 46 6.49352E+09 0.08400 0.55102 0.06173 7.43820 8.0E+6
2 47 6.49352E+08 0.18400 0.69388 0.17284 12.89280 8.0E+6
2 48 6.49352E+10 0.28400 0.83673 0.28395 18.34740 8.0E+6
2 49 1.54000E+07 0.38400 0.97959 0.39506 23.80140 8.0E+6
2 50 1.54000E+09 0.48400 0.00292 0.50617 29.25600 8.0E+6
2 51 1.54000E+08 0.00800 0.14577 0.61728 34.71060 8.0E+6
2 52 1.54000E+10 0.10800 0.28863 0.72840 40.16520 8.0E+6
2 53 4.86990E+07 0.20800 0.43149 0.83951 45.61980 8.0E+6
2 54 4.86990E+09 0.30800 0.57434 0.95062 51.07440 8.0E+6
2 55 4.86990E+08 0.40800 0.71720 0.07407 56.52900 8.0E+6
2 56 4.86990E+10 0.02800 0.86006 0.18519 2.47920 8.0E+6
2 57 2.73855E+07 0.12800 0.02332 0.29630 7.93380 8.0E+6
2 58 2.73855E+09 0.22800 0.16618 0.40741 13.38840 8.0E+6
2 59 2.73855E+08 0.32800 0.30904 0.51852 18.84300 8.0E+6
2 60 2.73855E+10 0.42800 0.45190 0.62963 24.29760 8.0E+6
2 61 8.66004E+07 0.04800 0.59475 0.74074 29.75220 8.0E+6
2 62 8.66004E+09 0.14800 0.73761 0.85185 35.20680 8.0E+6
2 63 8.66004E+08 0.24800 0.88047 0.96296 40.66140 8.0E+6
2 64 8.66004E+10 0.34800 0.04373 0.08642 46.11600 8.0E+6
2 65 1.07458E+07 0.44800 0.18659 0.19753 51.57000 8.0E+6
